timestamp,action,symbol,side,amount,price,realized_pnl,reason,balance_after
2025-08-26T17:47:34.175912,close,BNB/USDT,buy,0.052461,809.657,0.28284044,partial_0.5R,548.11130537
2025-08-26T17:47:34.970717,close,BNB/USDT,buy,0.052461,809.657,0.28284044,partial_1.0R,590.58672125
2025-08-26T17:47:36.110274,close,BNB/USDT,buy,0.104923,813.28,0.94563223,TP,675.91849869
2025-08-26T17:47:38.147394,open,BNB/USDT,sell,0.20998,804.742,,open,506.7697938
2025-08-26T17:47:39.020330,close,BNB/USDT,sell,0.052495,800.58,0.1763485,partial_0.5R,548.7962409
2025-08-26T17:47:40.002574,close,BNB/USDT,sell,0.039371,799.065,0.19193742,partial_1.0R,580.25622902
2025-08-26T17:47:40.846884,close,BNB/USDT,sell,0.118114,789.776,1.67352667,TP,673.53983148
2025-08-26T17:47:41.749521,open,BNB/USDT,sell,0.209533,803.622,,open,504.98611763
2025-08-26T17:47:42.675262,close,BNB/USDT,sell,0.209533,787.151,3.28455832,TP,669.92022811
2025-08-26T17:47:43.469517,open,BNB/USDT,sell,0.213844,783.188,,open,502.27269338
2025-08-26T17:47:44.337523,close,BNB/USDT,sell,0.213844,788.489,-1.30163389,opposite_signal,670.8863351
2025-08-26T17:47:45.128618,open,BNB/USDT,buy,0.212713,788.489,,open,502.99675258
2025-08-26T17:47:46.074722,close,BNB/USDT,buy,0.212713,784.202,-1.07916654,opposite_signal,669.80671261
2025-08-26T17:47:46.844338,open,BNB/USDT,sell,0.213531,784.202,,open,502.18782391
2025-08-26T17:47:47.585393,close,BNB/USDT,sell,0.053383,773.638,0.52235693,partial_0.5R,543.48694126
2025-08-26T17:47:48.414262,close,BNB/USDT,sell,0.053383,773.638,0.52235693,partial_1.0R,584.78605861
2025-08-26T17:47:49.268750,close,BNB/USDT,sell,0.106765,766.083,1.85171695,TP,666.57691011
2025-08-26T17:47:50.195194,open,BNB/USDT,buy,0.21599,771.536,,open,499.76620541
2025-08-26T17:47:50.985545,close,BNB/USDT,buy,0.21599,761.983,-2.22896485,opposite_signal,664.34691358
2025-08-26T17:47:51.752007,open,BNB/USDT,sell,0.217966,761.983,,open,498.09444061
2025-08-26T17:47:52.649981,close,BNB/USDT,sell,0.217966,766.942,-1.24752023,opposite_signal,665.26172059
2025-08-26T17:47:53.413566,open,BNB/USDT,buy,0.216855,766.942,,open,498.78019797
2025-08-26T17:47:54.222041,close,BNB/USDT,buy,0.216855,758.324,-2.03423717,opposite_signal,663.22654899
2025-08-26T17:47:55.172377,open,BNB/USDT,sell,0.218649,758.324,,open,497.25395793
2025-08-26T17:47:56.252807,close,BNB/USDT,sell,0.054662,750.352,0.39453184,partial_0.5R,538.26969895
2025-08-26T17:47:57.403684,close,BNB/USDT,sell,0.163987,757.142,0.06957427,opposite_signal,662.43114411
2025-08-26T17:47:58.334364,open,BNB/USDT,buy,0.218728,757.142,,open,496.65738058
2025-08-26T17:47:59.240856,close,BNB/USDT,buy,0.054682,765.658,0.42403704,partial_0.5R,538.52509133
2025-08-26T17:47:59.972089,close,BNB/USDT,buy,0.164046,769.963,1.97797603,TP,664.83444163
2025-08-26T17:48:00.828445,open,BNB/USDT,sell,0.216922,766.214,,open,498.45955965
2025-08-26T17:48:01.613163,close,BNB/USDT,sell,0.216922,753.354,2.62480306,TP,661.87861604
2025-08-26T17:48:02.420497,open,BNB/USDT,buy,0.218021,758.962,,open,496.24349218
2025-08-26T17:48:03.416777,close,BNB/USDT,buy,0.218021,753.592,-1.33565704,opposite_signal,660.54237361
2025-08-26T17:48:04.462711,open,BNB/USDT,sell,0.219131,753.592,,open,495.24186969
2025-08-26T17:48:05.327809,close,BNB/USDT,sell,0.054783,748.247,0.25167751,partial_0.5R,536.23308509
2025-08-26T17:48:06.151059,close,BNB/USDT,sell,0.164348,743.217,1.58211172,TP,658.37931261
2025-08-26T17:48:07.236868,open,BNB/USDT,buy,0.220224,747.396,,open,493.62018137
2025-08-26T17:48:10.056724,close,BNB/USDT,buy,0.220224,739.393,-1.92616598,opposite_signal,656.4522654
2025-08-26T17:48:11.018479,open,BNB/USDT,sell,0.221956,739.393,,open,492.17543998
2025-08-26T17:48:11.950997,close,BNB/USDT,sell,0.221956,744.034,-1.19472556,opposite_signal,657.31825048
2025-08-26T17:48:12.910269,open,BNB/USDT,buy,0.220863,744.034,,open,492.82433956
2025-08-26T17:48:14.006525,close,BNB/USDT,buy,0.055216,748.034,0.17967099,partial_0.5R,534.1277849
2025-08-26T17:48:15.075998,close,BNB/USDT,buy,0.165647,747.701,0.48387684,opposite_signal,657.98221245
2025-08-26T17:48:16.034617,open,BNB/USDT,sell,0.220002,747.701,,open,493.32200133
2025-08-26T17:48:16.865994,close,BNB/USDT,sell,0.220002,750.111,-0.69496564,opposite_signal,658.34792156
2025-08-26T17:48:17.790343,open,BNB/USDT,buy,0.219417,750.111,,open,493.59622916
2025-08-26T17:48:18.724306,close,BNB/USDT,buy,0.219417,748.48,-0.5222773,opposite_signal,657.82546532
2025-08-26T17:48:19.518940,open,BNB/USDT,sell,0.21972,748.48,,open,493.2049837
2025-08-26T17:48:20.556166,close,BNB/USDT,sell,0.21972,749.937,-0.48474813,opposite_signal,657.98114134
2025-08-26T17:48:21.358490,open,BNB/USDT,buy,0.219345,749.937,,open,493.32171514
2025-08-26T17:48:22.269051,close,BNB/USDT,buy,0.219345,747.844,-0.62335447,opposite_signal,657.35755732
2025-08-26T17:48:23.217988,open,BNB/USDT,sell,0.219751,747.844,,open,492.85375101
2025-08-26T17:48:24.249203,close,BNB/USDT,sell,0.219751,751.479,-0.96353375,opposite_signal,657.99201274
2025-08-26T17:48:25.218517,open,BNB/USDT,buy,0.218899,751.479,,open,493.32951312
2025-08-26T17:48:26.290547,close,BNB/USDT,buy,0.218899,751.506,-0.15859068,opposite_signal,657.83342501
2025-08-26T17:48:27.043975,open,BNB/USDT,sell,0.218838,751.506,,open,493.21089691
2025-08-26T17:48:28.102745,close,BNB/USDT,sell,0.218838,758.365,-1.66621842,opposite_signal,659.16997678
2025-08-26T17:48:29.073247,open,BNB/USDT,buy,0.2173,758.365,,open,494.21246957
2025-08-26T17:48:29.902782,close,BNB/USDT,buy,0.2173,754.462,-1.01249055,opposite_signal,658.15706217
2025-08-26T17:48:30.926447,open,BNB/USDT,sell,0.218088,754.462,,open,493.4534144
2025-08-26T17:48:31.824818,close,BNB/USDT,sell,0.218088,756.324,-0.570822,opposite_signal,658.39860292
2025-08-26T17:48:32.600801,open,BNB/USDT,buy,0.217631,756.324,,open,493.63445492
2025-08-26T17:48:33.493372,close,BNB/USDT,buy,0.217631,754.078,-0.65315437,opposite_signal,657.74520414
2025-08-26T17:48:34.493640,open,BNB/USDT,sell,0.218063,754.078,,open,493.14425672
2025-08-26T17:48:35.440881,close,BNB/USDT,sell,0.218063,757.113,-0.82658863,opposite_signal,658.24258884
2025-08-26T17:48:36.410787,open,BNB/USDT,buy,0.217353,757.113,,open,493.51724616
2025-08-26T17:48:37.460889,close,BNB/USDT,buy,0.217353,756.875,-0.21626493,opposite_signal,658.02629804
2025-08-26T17:48:38.467342,open,BNB/USDT,sell,0.21735,756.875,,open,493.35501001
2025-08-26T17:48:39.427249,close,BNB/USDT,sell,0.21735,757.83,-0.37217982,opposite_signal,658.06936051
2025-08-26T17:48:40.303846,open,BNB/USDT,buy,0.21709,757.83,,open,493.38752849
2025-08-26T17:48:41.193214,close,BNB/USDT,buy,0.21709,762.065,0.75439915,TP,658.82421934
2025-08-26T17:48:42.053115,open,BNB/USDT,buy,0.214449,768.043,,open,493.95345998
2025-08-26T17:48:43.035264,close,BNB/USDT,buy,0.214449,766.0,-0.6026063,opposite_signal,658.22139398
2025-08-26T17:48:44.118416,open,BNB/USDT,sell,0.214824,766.0,,open,493.5016548
2025-08-26T17:48:44.959333,close,BNB/USDT,sell,0.053706,763.973,0.0677777,partial_0.5R,534.53158874
2025-08-26T17:48:45.846378,close,BNB/USDT,sell,0.161118,760.895,0.69950226,TP,657.12546935
2025-08-26T17:48:46.785644,open,BNB/USDT,buy,0.214793,764.835,,open,492.67998399
2025-08-26T17:48:47.594574,close,BNB/USDT,buy,0.053698,767.304,0.09144396,partial_0.5R,533.88267418
2025-08-26T17:48:48.687837,close,BNB/USDT,buy,0.161095,766.97,0.22055476,opposite_signal,657.43770633
2025-08-26T17:48:49.627401,open,BNB/USDT,sell,0.214297,766.97,,open,492.91397687
2025-08-26T17:48:50.481306,close,BNB/USDT,sell,0.053574,763.579,0.14067062,partial_0.5R,533.82195822
2025-08-26T17:48:51.395652,close,BNB/USDT,sell,0.160723,766.584,-0.06119962,opposite_signal,657.02963845
2025-08-26T17:48:52.149152,open,BNB/USDT,buy,0.214272,766.584,,open,492.60789411
2025-08-26T17:48:53.104974,close,BNB/USDT,buy,0.214272,760.801,-1.4027729,opposite_signal,655.62624599
2025-08-26T17:48:53.928398,open,BNB/USDT,sell,0.215439,760.801,,open,491.55613314
2025-08-26T17:48:54.962150,close,BNB/USDT,sell,0.215439,763.839,-0.81873714,opposite_signal,656.11684346
2025-08-26T17:48:55.766638,open,BNB/USDT,buy,0.214743,763.839,,open,491.92373601
2025-08-26T17:48:56.731289,close,BNB/USDT,buy,0.214743,757.308,-1.56581437,opposite_signal,654.55032785
2025-08-26T17:48:57.637790,open,BNB/USDT,sell,0.216078,757.308,,open,490.74909223
2025-08-26T17:48:58.648064,close,BNB/USDT,sell,0.216078,761.708,-1.11485617,opposite_signal,655.33743345
2025-08-26T17:48:59.452678,open,BNB/USDT,buy,0.215088,761.708,,open,491.3393489
2025-08-26T17:49:00.337057,close,BNB/USDT,buy,0.053772,764.048,0.084805,partial_0.5R,532.42373795
2025-08-26T17:49:01.129423,close,BNB/USDT,buy,0.161316,751.035,-1.84374049,SL,653.57770001
2025-08-26T17:49:01.964113,open,BNB/USDT,buy,0.217125,752.537,,open,490.01970929
2025-08-26T17:49:02.947199,close,BNB/USDT,buy,0.217125,748.265,-1.09048882,opposite_signal,652.48674742
2025-08-26T17:49:03.757977,open,BNB/USDT,sell,0.218,748.265,,open,489.20185565
2025-08-26T17:49:04.705723,close,BNB/USDT,sell,0.218,753.105,-1.21876933,opposite_signal,653.37874565
2025-08-26T17:49:05.597323,open,BNB/USDT,buy,0.216895,753.105,,open,489.87069196
2025-08-26T17:49:06.643782,close,BNB/USDT,buy,0.216895,751.711,-0.46554516,opposite_signal,652.91304931
2025-08-26T17:49:07.560963,open,BNB/USDT,sell,0.217142,751.711,,open,489.52179132
2025-08-26T17:49:08.479761,close,BNB/USDT,sell,0.054286,748.75,0.12001383,partial_0.5R,530.16843382
2025-08-26T17:49:09.245405,close,BNB/USDT,sell,0.162856,752.321,-0.22181248,opposite_signal,652.68842259
2025-08-26T17:49:10.100571,open,BNB/USDT,buy,0.216892,752.321,,open,489.35284385
2025-08-26T17:49:11.139310,close,BNB/USDT,buy,0.216892,760.147,1.53337569,TP,654.22264698
2025-08-26T17:49:12.059504,open,BNB/USDT,buy,0.214333,763.091,,open,490.50350809
2025-08-26T17:49:13.096829,close,BNB/USDT,buy,0.214333,759.58,-0.91570248,opposite_signal,653.30656823
2025-08-26T17:49:14.003112,open,BNB/USDT,sell,0.215022,759.58,,open,489.81683106
2025-08-26T17:49:15.097304,close,BNB/USDT,sell,0.215022,762.917,-0.88121359,opposite_signal,653.86077023
2025-08-26T17:49:15.938654,open,BNB/USDT,buy,0.214263,762.917,,open,490.23242018
2025-08-26T17:49:16.981335,close,BNB/USDT,buy,0.214263,759.324,-0.93292692,opposite_signal,652.92745839
2025-08-26T17:49:17.889085,open,BNB/USDT,sell,0.21497,759.324,,open,489.53234623
2025-08-26T17:49:18.813738,close,BNB/USDT,sell,0.21497,768.642,-2.16732389,opposite_signal,654.76731697
2025-08-26T17:49:19.585815,open,BNB/USDT,buy,0.212962,768.642,,open,490.91208783
2025-08-26T17:49:20.545788,close,BNB/USDT,buy,0.212962,767.534,-0.39953545,opposite_signal,654.36766354
2025-08-26T17:49:21.467350,open,BNB/USDT,sell,0.21314,767.534,,open,490.61187458
2025-08-26T17:49:22.405787,close,BNB/USDT,sell,0.21314,773.6,-1.45714589,opposite_signal,655.49697858
2025-08-26T17:49:23.285674,open,BNB/USDT,buy,0.211833,773.6,,open,491.45909577
2025-08-26T17:49:24.358493,close,BNB/USDT,buy,0.211833,771.507,-0.60701879,opposite_signal,654.8897381
2025-08-26T17:49:25.258939,open,BNB/USDT,sell,0.212211,771.507,,open,491.00374385
2025-08-26T17:49:26.305872,close,BNB/USDT,sell,0.053053,768.865,0.09930535,partial_0.5R,531.7943387
2025-08-26T17:49:27.222314,close,BNB/USDT,sell,0.159158,772.335,-0.25464023,opposite_signal,654.71763263
2025-08-26T17:49:28.007492,open,BNB/USDT,buy,0.211928,772.335,,open,490.87454134
2025-08-26T17:49:29.117096,close,BNB/USDT,buy,0.211928,767.788,-1.12683421,opposite_signal,653.5903166
2025-08-26T17:49:30.032754,open,BNB/USDT,sell,0.212816,767.788,,open,490.02934802
2025-08-26T17:49:31.710433,close,BNB/USDT,sell,0.212816,768.228,-0.25708343,opposite_signal,653.52055807
2025-08-26T17:49:33.203542,open,BNB/USDT,buy,0.212671,768.228,,open,489.97736126
2025-08-26T17:49:34.071002,close,BNB/USDT,buy,0.212671,766.262,-0.58128195,opposite_signal,652.93906707
2025-08-26T17:49:34.768253,open,BNB/USDT,sell,0.213027,766.262,,open,489.5413375
2025-08-26T17:49:35.579077,close,BNB/USDT,sell,0.213027,771.461,-1.27131563,SL,653.88335994
2025-08-26T17:49:36.530615,open,BNB/USDT,buy,0.210709,775.812,,open,490.24931867
2025-08-26T17:49:37.364971,close,BNB/USDT,buy,0.052677,778.047,0.07680678,partial_0.5R,531.23450048
2025-08-26T17:49:38.234751,close,BNB/USDT,buy,0.039508,780.59,0.15802406,partial_1.0R,562.0740502
2025-08-26T17:49:39.095513,close,BNB/USDT,buy,0.118524,781.351,0.56422384,TP,654.68289613
2025-08-26T17:49:39.920245,open,BNB/USDT,buy,0.208987,783.161,,open,490.84875775
2025-08-26T17:49:40.740515,close,BNB/USDT,buy,0.052247,787.051,0.1622214,partial_0.5R,531.96981135
2025-08-26T17:49:41.607534,close,BNB/USDT,buy,0.039185,788.581,0.18158834,partial_1.0R,562.87035784
2025-08-26T17:49:42.385955,close,BNB/USDT,buy,0.117555,782.53,-0.16620461,opposite_signal,654.86067199
2025-08-26T17:49:43.150629,open,BNB/USDT,sell,0.209213,782.53,,open,490.98150765
2025-08-26T17:49:44.169021,close,BNB/USDT,sell,0.209213,784.28,-0.53002126,opposite_signal,655.06307929
2025-08-26T17:49:45.024546,open,BNB/USDT,buy,0.20881,784.28,,open,491.13380698
2025-08-26T17:49:45.455622,close,BTC/USDT,sell,0.002062,109737.1,-0.12755749,opposite_signal,716.51032038
2025-08-26T17:49:45.904071,close,BNB/USDT,buy,0.052202,787.49,0.12654365,partial_0.5R,532.24235996
2025-08-26T17:49:46.064658,open,BTC/USDT,buy,0.001632,109737.1,,open,537.24028223
2025-08-26T17:49:46.624006,close,BNB/USDT,buy,0.156608,785.362,0.04654061,opposite_signal,655.23633206
2025-08-26T17:49:47.380169,open,ETH/USDT,sell,0.029772,4511.3,,open,402.79554821
2025-08-26T17:49:47.544814,open,BNB/USDT,sell,0.208578,785.362,,open,491.26328758
2025-08-26T17:49:48.415366,close,BNB/USDT,sell,0.208578,790.888,-1.31698756,opposite_signal,656.22512485
2025-08-26T17:49:48.794741,close,BNB/USDT,buy,0.214263,850.181,18.52463282,opposite_signal,584.95787981
2025-08-26T17:49:49.428261,open,BNB/USDT,buy,0.207433,790.888,,open,492.00479807
2025-08-26T17:49:49.585802,open,BNB/USDT,sell,0.17201,850.181,,open,438.57200637
2025-08-26T17:49:50.265206,close,BNB/USDT,buy,0.207433,789.641,-0.42259589,opposite_signal,655.80239963
2025-08-26T17:49:51.026463,open,XMR/USDT,buy,0.40411,271.32,,open,328.81923804
2025-08-26T17:49:51.200052,open,BNB/USDT,sell,0.207627,789.641,,open,491.68765693
2025-08-26T17:49:52.145106,close,BNB/USDT,sell,0.051907,786.554,0.11932913,partial_0.5R,532.51531541
2025-08-26T17:49:52.481952,open,LTC/USDT,sell,0.730969,112.46,,open,246.53225953
2025-08-26T17:49:52.894367,close,BNB/USDT,sell,0.15572,787.8,0.16386096,opposite_signal,655.19153141
2025-08-26T17:49:53.692643,open,BNB/USDT,buy,0.207918,787.8,,open,491.22993321
2025-08-26T17:49:54.671463,close,BNB/USDT,buy,0.207918,785.401,-0.66234368,opposite_signal,654.52893832
2025-08-26T17:49:55.467821,open,BNB/USDT,sell,0.208342,785.401,,open,490.73329117
2025-08-26T17:49:56.236137,close,BNB/USDT,sell,0.208342,786.012,-0.29099263,opposite_signal,654.49260327
2025-08-26T17:49:57.242032,open,BNB/USDT,buy,0.208169,786.012,,open,490.70564791
2025-08-26T17:49:58.313756,close,BNB/USDT,buy,0.208169,794.643,1.63218495,TP,656.12568658
2025-08-26T17:49:59.337507,open,BNB/USDT,sell,0.206837,793.047,,open,491.93019278
2025-08-26T17:50:00.211771,close,BNB/USDT,sell,0.206837,795.504,-0.67248407,opposite_signal,656.46985362
2025-08-26T17:50:01.163798,open,BNB/USDT,buy,0.206306,795.504,,open,492.18848815
2025-08-26T17:50:01.998256,close,BNB/USDT,buy,0.206306,794.67,-0.33609042,opposite_signal,656.13367717
2025-08-26T17:50:02.983867,open,BNB/USDT,sell,0.206417,794.67,,open,491.93624638
2025-08-26T17:50:03.732998,close,BNB/USDT,sell,0.206417,796.975,-0.64006248,opposite_signal,656.44543496
2025-08-26T17:50:04.579427,open,BNB/USDT,buy,0.205918,796.975,,open,492.16982541
2025-08-26T17:50:05.611197,close,BNB/USDT,buy,0.205918,795.978,-0.36930909,opposite_signal,656.07602322
2025-08-26T17:50:06.471800,open,BNB/USDT,sell,0.20606,795.978,,open,491.89277731
2025-08-26T17:50:07.605661,close,BNB/USDT,sell,0.20606,797.108,-0.39698345,opposite_signal,656.14485179
2025-08-26T17:50:08.489594,open,BNB/USDT,buy,0.205789,797.108,,open,491.94475752
2025-08-26T17:50:09.508692,close,BNB/USDT,buy,0.051447,801.283,0.17367501,partial_0.5R,533.16836402
2025-08-26T17:50:10.935214,close,BNB/USDT,buy,0.154342,808.999,1.71133584,TP,658.03088768
2025-08-26T17:50:13.514902,open,BNB/USDT,sell,0.204397,804.845,,open,493.35847631
2025-08-26T17:50:16.451282,close,BNB/USDT,sell,0.204397,809.477,-1.11174819,opposite_signal,658.81314668
2025-08-26T17:50:17.767613,open,BNB/USDT,buy,0.203469,809.477,,open,493.94496749
2025-08-26T17:50:18.711116,close,BNB/USDT,buy,0.203469,807.906,-0.48419345,opposite_signal,658.3287934
2025-08-26T17:50:19.697383,open,BNB/USDT,sell,0.203715,807.906,,open,493.58164004
2025-08-26T17:50:20.668348,close,BNB/USDT,sell,0.203715,813.681,-1.34162492,opposite_signal,659.34066496
2025-08-26T17:50:21.473621,open,BNB/USDT,buy,0.20258,813.681,,open,494.34033248
2025-08-26T17:50:22.412136,close,BNB/USDT,buy,0.050645,816.254,0.08903556,partial_0.5R,535.67951631
2025-08-26T17:50:23.430063,close,BNB/USDT,buy,0.151935,811.72,-0.42142219,opposite_signal,659.00819451
2025-08-26T17:50:24.370673,open,BNB/USDT,sell,0.202967,811.72,,open,494.0910689
2025-08-26T17:50:25.176148,close,BNB/USDT,sell,0.202967,814.699,-0.76969339,opposite_signal,659.44808083
2025-08-26T17:50:26.081313,open,BNB/USDT,buy,0.202359,814.699,,open,494.42154421
2025-08-26T17:50:27.123661,close,BNB/USDT,buy,0.202359,809.041,-1.30923642,SL,658.13827193
2025-08-26T17:50:28.102296,open,BNB/USDT,sell,0.204054,806.33,,open,493.43887525
2025-08-26T17:50:33.687582,close,BNB/USDT,sell,0.051014,803.616,0.0973871,partial_0.5R,534.43454188
2025-08-26T17:50:34.490999,close,BNB/USDT,sell,0.15304,804.628,0.13720357,opposite_signal,657.574811
2025-08-26T17:50:35.425236,open,BNB/USDT,buy,0.20431,804.628,,open,493.01687077
2025-08-26T17:50:36.381579,close,BNB/USDT,buy,0.20431,804.698,-0.150099,opposite_signal,657.42471915
2025-08-26T17:50:37.349577,open,BNB/USDT,sell,0.204246,804.698,,open,492.90401509
2025-08-26T17:50:38.289838,close,BNB/USDT,sell,0.204246,807.195,-0.67461361,opposite_signal,657.77036506
2025-08-26T17:50:41.036125,open,BNB/USDT,buy,0.203721,807.195,,open,493.1633499
2025-08-26T17:50:42.013277,close,BNB/USDT,buy,0.203721,798.334,-1.96871177,opposite_signal,655.80075071
2025-08-26T17:50:42.911712,open,BNB/USDT,sell,0.205365,798.334,,open,491.68693894
2025-08-26T17:50:43.762412,close,BNB/USDT,sell,0.205365,805.089,-1.55188406,opposite_signal,657.02404142
2025-08-26T17:50:45.360668,open,BNB/USDT,buy,0.204022,805.089,,open,492.6039176
2025-08-26T17:50:51.802197,close,BNB/USDT,buy,0.051006,808.492,0.13242226,partial_0.5R,533.84186055
2025-08-26T17:50:53.382037,close,BNB/USDT,buy,0.153016,811.118,0.7988807,TP,657.95589244
2025-08-26T17:50:54.183250,open,BNB/USDT,buy,0.201803,815.096,,open,493.30258553
2025-08-26T17:50:55.615314,close,BNB/USDT,buy,0.201803,812.403,-0.70767257,opposite_signal,657.24794814
2025-08-26T17:50:56.558765,open,BNB/USDT,sell,0.202254,812.403,,open,492.77188002
2025-08-26T17:50:57.662386,close,BNB/USDT,sell,0.050563,807.98,0.18267444,partial_0.5R,533.62577276
2025-08-26T17:50:58.570173,close,BNB/USDT,sell,0.151691,799.291,1.86673265,TP,654.87102384
2025-08-26T17:51:04.946987,open,BNB/USDT,buy,0.203668,803.847,,open,490.98939514
2025-08-26T17:51:06.508549,close,BNB/USDT,buy,0.203668,798.381,-1.27641057,opposite_signal,653.59405664
2025-08-26T17:51:12.143014,open,BNB/USDT,sell,0.204662,798.381,,open,490.03240617
2025-08-26T17:51:13.286271,close,BNB/USDT,sell,0.204662,802.718,-1.05146116,opposite_signal,654.31827749
2025-08-26T17:51:14.111183,open,BNB/USDT,buy,0.203782,802.718,,open,490.57521853
2025-08-26T17:51:15.164239,close,BNB/USDT,buy,0.203782,797.226,-1.28219064,opposite_signal,653.03552726
2025-08-26T17:51:16.084715,open,BNB/USDT,sell,0.204784,797.226,,open,489.61313895
2025-08-26T17:51:17.766135,close,BNB/USDT,sell,0.204784,801.445,-1.02767482,opposite_signal,653.73625183
2025-08-26T17:51:23.351462,open,BNB/USDT,buy,0.203924,801.445,,open,490.13894778
2025-08-26T17:51:24.177933,close,BNB/USDT,buy,0.050981,805.628,0.17228843,partial_0.5R,531.21066885
2025-08-26T17:51:25.186772,close,BNB/USDT,buy,0.152943,811.851,1.46815369,TP,655.37759634
2025-08-26T17:51:26.216094,open,BNB/USDT,buy,0.19853,825.288,,open,491.36932527
2025-08-26T17:51:27.176817,close,BNB/USDT,buy,0.19853,821.122,-0.99050687,opposite_signal,654.38667593
2025-08-26T17:51:27.936890,open,BNB/USDT,sell,0.199236,821.122,,open,490.62601608
2025-08-26T17:51:28.831422,close,BNB/USDT,sell,0.199236,811.724,1.70975908,TP,652.35065894
2025-08-26T17:51:30.180219,open,BNB/USDT,buy,0.199899,815.849,,open,489.10017229
2025-08-26T17:51:31.165190,close,BNB/USDT,buy,0.199899,811.104,-1.11113389,opposite_signal,651.23905079
2025-08-26T17:51:35.184021,open,BNB/USDT,sell,0.200726,811.104,,open,488.26657962
2025-08-26T17:51:40.768607,close,BNB/USDT,sell,0.050181,806.722,0.17930108,partial_0.5R,528.7486963
2025-08-26T17:51:41.823041,close,BNB/USDT,sell,0.150545,803.419,1.03540914,opposite_signal,649.69940966
2025-08-26T17:51:42.687533,open,BNB/USDT,buy,0.202167,803.419,,open,487.11217588
2025-08-26T17:51:43.698588,close,BNB/USDT,buy,0.050542,807.412,0.1611069,partial_0.5R,527.92039318
2025-08-26T17:51:44.595959,close,BNB/USDT,buy,0.151625,806.481,0.34222521,opposite_signal,650.20307481
2025-08-26T17:51:45.488797,open,BNB/USDT,sell,0.201556,806.481,,open,487.48943929
2025-08-26T17:51:46.483168,close,BNB/USDT,sell,0.201556,813.724,-1.62315113,opposite_signal,651.50039383
2025-08-26T17:51:47.420829,open,BNB/USDT,buy,0.20016,813.724,,open,488.46252299
2025-08-26T17:51:48.459726,close,BNB/USDT,buy,0.20016,809.869,-0.93410599,opposite_signal,650.56590203
2025-08-26T17:51:49.538031,open,BNB/USDT,sell,0.200824,809.869,,open,487.76212885
2025-08-26T17:51:50.557872,close,BNB/USDT,sell,0.200824,813.021,-0.79595488,opposite_signal,651.03625815
2025-08-26T17:51:51.566991,open,BNB/USDT,buy,0.20019,813.021,,open,488.11482549
2025-08-26T17:51:52.608094,close,BNB/USDT,buy,0.20019,808.307,-1.10598249,opposite_signal,649.92980382
2025-08-26T17:51:53.306323,open,BNB/USDT,sell,0.201016,808.307,,open,487.28468126
2025-08-26T17:51:54.168467,close,BNB/USDT,sell,0.201016,812.511,-1.00797644,opposite_signal,650.61239244
2025-08-26T17:51:54.965083,open,BNB/USDT,buy,0.200186,812.511,,open,487.79641207
2025-08-26T17:51:55.733292,close,BNB/USDT,buy,0.200186,806.344,-1.39658312,opposite_signal,649.21519205
2025-08-26T17:51:56.567769,open,BNB/USDT,sell,0.201284,806.344,,open,486.74874221
2025-08-26T17:51:57.460150,close,BNB/USDT,sell,0.050321,801.215,0.21764942,partial_0.5R,527.06668222
2025-08-26T17:51:58.423110,close,BNB/USDT,sell,0.150963,803.188,0.35494934,opposite_signal,648.31835227
2025-08-26T17:51:59.368778,open,BNB/USDT,buy,0.201795,803.188,,open,486.07695049
2025-08-26T17:52:00.426316,close,BNB/USDT,buy,0.201795,814.101,2.03900842,TP,650.35846178
2025-08-26T17:52:01.224185,open,BNB/USDT,sell,0.20045,811.123,,open,487.60626683
2025-08-26T17:52:02.262546,close,BNB/USDT,sell,0.20045,814.248,-0.78930906,opposite_signal,650.82227843
2025-08-26T17:52:03.086677,open,BNB/USDT,buy,0.199823,814.248,,open,487.95409484
2025-08-26T17:52:04.098286,close,BNB/USDT,buy,0.049956,820.719,0.28242707,partial_0.5R,528.95393321
2025-08-26T17:52:05.009832,close,BNB/USDT,buy,0.049956,820.719,0.28242707,partial_1.0R,569.95377157
2025-08-26T17:52:06.048570,close,BNB/USDT,buy,0.099911,826.018,1.09401216,TP,652.48205597
2025-08-26T17:52:06.831776,open,BNB/USDT,buy,0.196952,828.224,,open,489.19856235
2025-08-26T17:52:07.954488,close,BNB/USDT,buy,0.049238,831.723,0.13141753,partial_0.5R,530.15093942
2025-08-26T17:52:08.731728,close,BNB/USDT,buy,0.147714,837.584,1.25957146,TP,653.8738224
2025-08-26T17:52:09.619844,open,BNB/USDT,sell,0.196544,831.715,,open,490.24176084
2025-08-26T17:52:10.608550,close,BNB/USDT,sell,0.196544,834.853,-0.78053204,opposite_signal,654.32710888
2025-08-26T17:52:11.657500,open,BNB/USDT,buy,0.195941,834.853,,open,490.58159527
2025-08-26T17:52:12.546716,close,BNB/USDT,buy,0.195941,832.467,-0.6308634,opposite_signal,653.69601172
2025-08-26T17:52:13.500022,open,BNB/USDT,sell,0.196313,832.467,,open,490.10849345
2025-08-26T17:52:14.592784,close,BNB/USDT,sell,0.196313,836.566,-0.96851342,opposite_signal,654.33727461
2025-08-26T17:52:15.554968,open,BNB/USDT,buy,0.195543,836.566,,open,490.58906465
2025-08-26T17:52:16.585301,close,BNB/USDT,buy,0.195543,834.785,-0.51167258,opposite_signal,653.8254279
2025-08-26T17:52:17.506155,open,BNB/USDT,sell,0.195807,834.785,,open,490.20522466
